js7099,86.0,32,32
rf2661,73.0,11,11
js8165,68.0,50,50
kk3115,100.0,33,33
mr4635,81.0,1,1
ve8889,73.0,10,10
ml3983,72.0,51,51
ld8065,76.0,41,41
jk4403,66.0,14,14
in2805,83.0,36,36
pb8346,84.0,52,52
rf1782,79.0,1,1
mn6721,88.0,51,51
sm6043,62.0,24,24
lj2224,87.0,48,48
wr3515,83.0,11,11
wl5243,89.0,22,22
jr8665,68.0,23,23
ns1210,93.0,50,50
ms6173,71.0,2,2
na8379,74.0,41,41
ls6337,96.0,46,46
sm9645,93.0,46,46
rr8243,90.0,44,44
lw4369,64.0,53,53
il3541,83.0,40,40
mg8505,87.0,46,46
mo1186,60.0,51,51
pw1726,71.0,50,50
lm6031,82.0,39,39
mj6359,90.0,43,43
pc8832,62.0,13,13
mf8214,65.0,50,50
jb5052,63.0,5,5
ma8938,62.0,52,52
lf4727,77.0,16,16
jh1874,83.0,43,43
rb6281,98.0,40,40
mr5864,81.0,25,25
ml6213,71.0,52,52
mk7773,62.0,33,33
nc8172,73.0,7,7
mj5914,83.0,52,52
me2148,96.0,23,23
mk8847,93.0,15,15
my3786,100.0,31,31
jm3669,90.0,16,16
uf7067,91.0,35,35
mr2575,64.0,45,45
mb3709,97.0,15,15
jk4409,63.0,16,16
ys9174,86.0,20,20
rf1538,70.0,47,47
no6118,74.0,9,9
lc4994,68.0,18,18
oh8195,60.0,18,18
jc2471,83.0,14,14
mm3162,70.0,53,53
jh7997,91.0,38,38
ik6824,97.0,6,6
tk5748,95.0,44,44
ts1830,85.0,53,53
kr6619,82.0,31,31
rk2653,84.0,31,31
sg4622,89.0,1,1
jl3236,84.0,28,28
kh1826,69.0,22,22
me2596,97.0,27,27
jl9851,85.0,33,33
sw7724,90.0,10,10
kh5883,71.0,44,44
mn2842,68.0,2,2
mt7911,87.0,44,44
pf6936,60.0,32,32
mc8336,99.0,29,29
mv1311,69.0,45,45
kk2666,94.0,10,10
ok7520,100.0,42,42
mt3151,76.0,25,25
lb8326,98.0,14,14
lh1031,66.0,10,10
mn1239,70.0,2,2
ka1472,80.0,33,33
tt1799,66.0,19,19
mr5565,78.0,49,49
ma6036,93.0,12,12
mr9406,65.0,7,7
os4077,94.0,48,48
mi6642,93.0,18,18
mj1523,75.0,40,40
pw7815,79.0,3,3
jo5683,72.0,4,4
kl1348,81.0,19,19
ns2358,100.0,36,36
vr4622,89.0,26,26
mk1572,82.0,12,12
ts5040,77.0,48,48
mj1117,79.0,15,15
kp5214,93.0,48,48
me4221,98.0,27,27
lh8743,86.0,49,49
ka6770,60.0,16,16
wa5135,94.0,13,13
la7071,71.0,2,2
kl9753,68.0,33,33
jh3336,92.0,48,48
sb1972,74.0,6,6
kb3574,62.0,10,10
lv3076,89.0,36,36
mt4811,98.0,53,53
zp7831,70.0,26,26
mr1020,96.0,6,6
ws6593,89.0,43,43
lw8769,80.0,40,40
ms6765,86.0,46,46
mj9606,68.0,14,14
jc4011,75.0,44,44
mj5224,100.0,23,23
jz6925,73.0,19,19
vo6259,60.0,6,6
ks3998,82.0,7,7
mt3231,86.0,44,44
ws8716,76.0,49,49
md7627,97.0,8,8
th2610,95.0,2,2
mh8661,85.0,42,42
vk8864,86.0,41,41
mh3437,76.0,19,19
ww9231,69.0,37,37
mk1676,76.0,3,3
ub9586,67.0,53,53
lh6961,98.0,9,9
kf5693,62.0,39,39
sb2082,100.0,37,37
mn2870,61.0,51,51
ug5112,90.0,25,25
tk1529,66.0,25,25
ib2806,87.0,35,35
os7226,90.0,30,30
ne9599,96.0,35,35
vg5084,79.0,22,22
mr5670,75.0,33,33
km6416,64.0,51,51
sj7472,62.0,15,15
wr1679,89.0,19,19
mr8602,91.0,45,45
ma8046,95.0,19,19
mg1007,62.0,38,38
lh3004,84.0,26,26
zr6066,96.0,21,21
jg5906,78.0,40,40
ok5696,64.0,15,15
mw5391,83.0,29,29
sm5970,96.0,30,30
mn6897,96.0,21,21
rm8553,93.0,37,37
jl5459,77.0,40,40
ml1743,68.0,30,30
ph1773,60.0,24,24
ma8953,80.0,13,13
pp2997,61.0,22,22
vk7408,81.0,7,7
ro9937,94.0,28,28
tf2405,93.0,26,26
pm3642,96.0,47,47
kr9949,99.0,14,14
mt2086,81.0,4,4
tw6502,86.0,2,2
ol7450,84.0,3,3
jw6319,75.0,4,4
ok8829,82.0,39,39
ps1087,70.0,25,25
mp7952,100.0,49,49
sm5549,87.0,27,27
td2477,86.0,26,26
sm8842,82.0,33,33
jp5962,75.0,38,38
mg1791,84.0,12,12
sg1979,92.0,49,49
lo3428,61.0,45,45
ml7753,67.0,43,43
js3927,87.0,24,24
me9897,65.0,14,14
mb5390,85.0,41,41
sg4417,100.0,1,1
lt7103,67.0,43,43
pt3035,82.0,33,33
wc1418,74.0,15,15
mm2047,81.0,19,19
ma4242,95.0,45,45
jn3590,82.0,14,14
mh4972,100.0,20,20
jh3004,79.0,7,7
sp7638,71.0,11,11
vn4576,95.0,17,17
mj2446,100.0,33,33
mh9005,71.0,4,4
mp5777,94.0,8,8
mj1886,72.0,31,31
mp5980,60.0,34,34
mr7087,100.0,16,16
kk1267,82.0,2,2
jm7206,84.0,40,40
mm8916,88.0,7,7
jr1301,86.0,27,27
rq8420,97.0,2,2
tf8025,82.0,36,36
ob6043,94.0,31,31
jd3188,88.0,2,2
nb5135,100.0,21,21
js4888,67.0,53,53
mt1283,89.0,41,41
tb4699,81.0,18,18
jf5072,77.0,17,17
mj8109,83.0,10,10
sl8096,84.0,29,29
wg1476,60.0,47,47
lb1184,72.0,29,29
kw1043,71.0,10,10
ld4137,85.0,21,21
nb2686,83.0,12,12
rk8121,81.0,43,43
vp6083,79.0,16,16
mb7672,78.0,32,32
rh9618,95.0,12,12
lw7685,98.0,10,10
me6698,71.0,33,33
mp7693,97.0,10,10
us6442,84.0,22,22
ma9983,78.0,26,26
mk7105,71.0,26,26
ma3822,92.0,42,42
vy1999,94.0,20,20
lw8160,91.0,39,39
nm4783,77.0,13,13
nb4212,63.0,1,1
ms9882,72.0,14,14
mk2377,67.0,4,4
rw1366,89.0,38,38
mr5319,92.0,31,31
kz9097,80.0,33,33
ml7288,99.0,28,28
jd5932,100.0,30,30
lk1182,76.0,31,31
jk1331,60.0,33,33
jw9436,66.0,50,50
zw5425,66.0,21,21
jk5021,82.0,40,40
mn1003,93.0,26,26
ph8799,61.0,31,31
jl8774,88.0,32,32
mj7408,73.0,43,43
ns6501,99.0,13,13
lr5589,89.0,40,40
me5409,85.0,41,41
mc9096,93.0,5,5
jk4116,71.0,39,39
kb9285,60.0,46,46
kq6968,79.0,12,12
mj6957,65.0,26,26
tp4444,62.0,38,38
me6706,98.0,46,46
kb8171,62.0,34,34
sr6321,87.0,34,34
jh1737,77.0,38,38
sp1616,86.0,7,7
pm4249,84.0,17,17
tl1139,72.0,20,20
im1645,79.0,52,52
sd6073,99.0,22,22
po7371,100.0,52,52
wo4044,70.0,38,38
mc4662,73.0,45,45
mm9624,87.0,7,7
nb6183,70.0,10,10
mm4674,92.0,45,45
vh5298,93.0,25,25
mi2648,70.0,28,28
js3229,90.0,14,14
mt2801,91.0,36,36
oh9599,65.0,39,39
jb9306,68.0,46,46
jc1462,89.0,7,7
ks1926,97.0,24,24
sb5646,96.0,19,19
mr3116,96.0,6,6
sn9491,85.0,41,41
mg7684,72.0,11,11
or2228,91.0,31,31
md6611,90.0,5,5
jk4027,90.0,47,47
kd4323,61.0,38,38
mo4621,61.0,4,4
mg4093,70.0,31,31
nm3617,72.0,34,34
sr9640,81.0,14,14
mw6081,68.0,15,15
lt8326,91.0,1,1
mb8575,79.0,13,13
sc6597,87.0,26,26
ma8535,79.0,23,23
mb5410,92.0,22,22
tb1810,69.0,20,20
jg7835,62.0,2,2
yc8409,94.0,22,22
nl1189,100.0,46,46
mg8396,83.0,39,39
ta4214,74.0,44,44
jc9373,92.0,25,25
mr3131,80.0,51,51
mj9296,87.0,14,14
lm8503,98.0,8,8
mt6337,80.0,32,32
mo2344,63.0,35,35
ml8317,79.0,8,8
mg7641,64.0,30,30
ll6444,95.0,38,38
md1308,83.0,51,51
jd5592,60.0,1,1
sk9053,91.0,30,30
mt1262,80.0,1,1
mm6682,88.0,40,40
nw3340,91.0,32,32
td2308,98.0,26,26
jw3297,69.0,36,36
sp1402,99.0,50,50
ml5796,75.0,43,43
kc1302,61.0,35,35
ld9084,68.0,20,20
oc9232,71.0,48,48
ma9716,82.0,50,50
jh2181,75.0,22,22
md7018,74.0,40,40
rm1496,91.0,24,24
og7528,69.0,35,35
ma8013,60.0,42,42
kk5103,79.0,4,4
jj6204,85.0,11,11
lh7203,83.0,48,48
lr4974,64.0,14,14
rr1861,77.0,11,11
xb9185,96.0,19,19
mb2685,71.0,47,47
ms6799,77.0,12,12
lm1111,64.0,2,2
ja2479,60.0,14,14
zo2385,91.0,34,34
lr8600,64.0,47,47
kt2960,82.0,53,53
lh7173,100.0,25,25
mj8696,82.0,48,48
mo9119,96.0,28,28
mr4981,73.0,19,19
rr3451,89.0,26,26
se2637,66.0,40,40
jm7044,77.0,20,20
zg1956,71.0,21,21
mt7486,60.0,24,24
kh5965,85.0,10,10
rt4621,89.0,30,30
jr8895,64.0,41,41
mc3632,66.0,40,40
oc9673,87.0,31,31
pp1292,85.0,39,39
sr8161,84.0,32,32
mb3501,87.0,35,35
mt2330,61.0,53,53
ss2791,75.0,22,22
lt1060,85.0,38,38
mm9332,87.0,24,24
mk2051,98.0,49,49
jk9270,66.0,36,36
lc9556,80.0,34,34
js1332,95.0,2,2
ss5447,82.0,36,36
ma2722,91.0,24,24
sw9710,63.0,3,3
sm6158,99.0,32,32
ml5064,73.0,25,25
kh1154,61.0,46,46
kt5956,61.0,9,9
kr9918,94.0,46,46
ko8925,96.0,10,10
mf6881,72.0,45,45
mk4451,85.0,10,10
sm5255,97.0,3,3
rb2832,77.0,39,39
jr3224,73.0,17,17
kt2050,72.0,10,10
wd2661,66.0,50,50
rf1975,66.0,17,17
mn9410,94.0,28,28
sr4229,83.0,38,38
tm5315,79.0,21,21
ls2077,64.0,33,33
rr4724,75.0,17,17
qj6035,75.0,43,43
jp6334,61.0,22,22
ms6805,61.0,13,13
sm4829,62.0,12,12
mp8264,60.0,2,2
md9837,83.0,18,18
mc9587,98.0,14,14
wa5127,81.0,46,46
mp8748,82.0,45,45
vl5929,82.0,33,33
md8760,65.0,9,9
rh1754,100.0,4,4
mc2699,84.0,51,51
jh9891,91.0,9,9
iv6531,80.0,8,8
ir2135,63.0,42,42
mr1874,85.0,39,39
rr7213,82.0,13,13
rh6801,68.0,23,23
mj1770,70.0,25,25
mm6107,94.0,12,12
ma4550,86.0,35,35
jm2995,98.0,39,39
mz7054,60.0,17,17
km3504,62.0,46,46
om9683,85.0,14,14
jm6846,71.0,39,39
jk4828,78.0,40,40
rl4225,84.0,42,42
mg8599,62.0,39,39
lb9630,75.0,51,51
pp1200,64.0,15,15
sw4720,84.0,31,31
lm1801,75.0,52,52
mh9954,67.0,28,28
kw1386,91.0,50,50
pa6499,61.0,35,35
sw3767,87.0,14,14
rl7115,95.0,32,32
sb4094,73.0,14,14
lm3612,71.0,18,18
mm7898,96.0,24,24
sd7475,93.0,4,4
mz3667,85.0,50,50
mo1767,100.0,28,28
ms1481,98.0,1,1
wr2752,99.0,29,29
ou9392,68.0,32,32
ml9111,61.0,28,28
lh5555,90.0,22,22
rs3074,88.0,32,32
mb2986,78.0,48,48
mh2194,87.0,40,40
sg9224,88.0,41,41
sl9147,63.0,10,10
tz1637,61.0,7,7
bk5477,80.0,3,3
af2362,67.0,45,45
at5855,67.0,34,34
bb2708,76.0,30,30
ab1769,78.0,44,44
as5959,86.0,50,50
as3517,70.0,9,9
am9248,96.0,18,18
ab2069,69.0,1,1
ab3353,93.0,43,43
ag4144,83.0,30,30
ae4536,65.0,23,23
as6603,99.0,6,6
as6904,85.0,35,35
ah4627,99.0,44,44
ac6117,98.0,19,19
bs3099,62.0,26,26
ar5750,71.0,40,40
bk4164,68.0,11,11
ah1893,100.0,27,27
as4372,80.0,24,24
ah8649,86.0,5,5
bl7521,84.0,49,49
bp1701,88.0,20,20
ah2132,94.0,5,5
aw9070,89.0,36,36
ap7012,64.0,53,53
aw1897,75.0,11,11
ab3016,88.0,52,52
as7706,91.0,29,29
aw2413,70.0,49,49
ab4636,72.0,17,17
ay6012,75.0,3,3
am1296,66.0,38,38
co9856,76.0,3,3
bg1874,71.0,32,32
cz9116,91.0,29,29
ch1256,88.0,28,28
am2658,96.0,20,20
cg4965,71.0,49,49
ch2187,91.0,27,27
cd3328,99.0,19,19
bb2169,70.0,10,10
aj2734,98.0,48,48
cs3661,77.0,44,44
al7553,85.0,46,46
dg3029,89.0,37,37
aw5441,60.0,43,43
br5296,70.0,44,44
cb8478,97.0,33,33
dh5107,77.0,25,25
bp7844,60.0,22,22
cg4094,61.0,40,40
co3033,72.0,41,41
dk6748,100.0,32,32
ag2003,80.0,10,10
bh9149,99.0,47,47
as3353,80.0,10,10
bk6824,99.0,31,31
ds4127,73.0,12,12
ac5862,72.0,8,8
ck2097,71.0,49,49
cf2840,62.0,43,43
br8852,93.0,20,20
cr7454,70.0,52,52
ch9754,83.0,52,52
dh6358,64.0,34,34
bj2880,60.0,21,21
ch3297,89.0,22,22
ak5096,63.0,50,50
ag1594,60.0,40,40
bb3021,70.0,41,41
aw8623,81.0,7,7
cr5283,79.0,13,13
cn5833,94.0,42,42
bm9506,73.0,36,36
cr7460,83.0,37,37
ab8172,91.0,53,53
cr8911,93.0,53,53
as9069,77.0,25,25
bb4483,99.0,45,45
cw7585,84.0,20,20
am3245,88.0,9,9
cb2134,68.0,18,18
ah8299,78.0,11,11
bh1407,85.0,29,29
ck4064,83.0,31,31
cr7030,73.0,22,22
aa2256,73.0,24,24
cr7834,76.0,3,3
ct2924,85.0,45,45
bw8893,95.0,8,8
cg7136,65.0,47,47
cc2445,65.0,35,35
cc1235,98.0,43,43
ca6499,97.0,39,39
cq4861,76.0,14,14
cn5368,66.0,7,7
bl4092,72.0,1,1
ba4903,79.0,53,53
cw6141,99.0,47,47
cm4400,94.0,33,33
ck6661,90.0,4,4
co5263,94.0,38,38
cs4243,64.0,11,11
bc4962,93.0,31,31
af8503,91.0,32,32
am6323,70.0,7,7
bp7877,77.0,28,28
cw7068,91.0,43,43
bl6052,85.0,38,38
cs2006,68.0,21,21
ah6141,93.0,53,53
cs3754,73.0,22,22
bk6475,91.0,14,14
ch6057,76.0,45,45
ar9287,93.0,21,21
bm6234,92.0,21,21
bs1006,63.0,12,12
ca5845,74.0,8,8
cb6121,80.0,24,24
dh5008,97.0,20,20
al8943,65.0,42,42
ak5890,99.0,22,22
ca1975,82.0,12,12
as2674,73.0,8,8
ck4873,91.0,41,41
dr8416,97.0,53,53
cs5417,61.0,11,11
bd6345,71.0,35,35
bl3745,74.0,40,40
bo5114,64.0,46,46
ck8437,79.0,45,45
ag5931,74.0,10,10
bf5148,76.0,7,7
db2409,87.0,13,13
as2481,71.0,18,18
cd4187,94.0,16,16
aj3787,87.0,29,29
ae5810,70.0,16,16
cc6232,94.0,46,46
br8383,69.0,28,28
dc8417,69.0,16,16
ap8774,80.0,32,32
bb4001,86.0,46,46
cp9426,74.0,7,7
dh7522,72.0,3,3
ao3325,68.0,50,50
cs4540,90.0,32,32
cw3561,71.0,22,22
cm5322,94.0,4,4
ab5104,69.0,5,5
cw1038,99.0,3,3
aw8382,70.0,15,15
cb5065,61.0,31,31
bt1573,100.0,10,10
cs3610,93.0,31,31
db6530,94.0,4,4
cs1816,96.0,40,40
eh3966,85.0,40,40
gl5131,61.0,40,40
eu6734,77.0,6,6
gj1336,92.0,39,39
fe4839,63.0,42,42
ew9592,98.0,16,16
ed8801,98.0,10,10
gp4162,91.0,27,27
is6689,64.0,42,42
ie2276,61.0,9,9
ek4881,69.0,9,9
gj5319,70.0,16,16
dg3660,75.0,14,14
em6584,70.0,1,1
db1016,94.0,52,52
gl1897,100.0,43,43
da1878,91.0,38,38
ed7159,70.0,32,32
gr5445,76.0,20,20
fk6517,90.0,36,36
ea7463,73.0,11,11
dl7664,67.0,21,21
dk5949,95.0,28,28
do9924,66.0,1,1
ew2287,87.0,17,17
dw8054,68.0,18,18
fo7818,67.0,53,53
do2791,83.0,46,46
dl2872,98.0,35,35
hc9512,86.0,44,44
fw9529,89.0,4,4
fb6120,60.0,19,19
ej6416,87.0,51,51
gs5261,61.0,23,23
hs3812,67.0,30,30
er9643,89.0,43,43
gb9073,72.0,47,47
eh3135,71.0,32,32
ds7254,97.0,49,49
dw8693,68.0,22,22
eb5700,81.0,48,48
gb8971,97.0,43,43
eb9702,92.0,36,36
fm5811,93.0,36,36
il8896,81.0,35,35
eb7897,93.0,8,8
gb9628,61.0,21,21
el2162,81.0,2,2
dz1220,65.0,22,22
em9606,94.0,22,22
dd7048,73.0,34,34
hb4427,88.0,6,6
du5385,61.0,19,19
do7088,82.0,34,34
hh4615,77.0,28,28
gl1181,73.0,23,23
ds7549,96.0,44,44
ej6093,74.0,20,20
dt1755,73.0,19,19
gh1031,88.0,19,19
dg9379,74.0,4,4
hq7130,89.0,42,42
dl8726,89.0,18,18
fk3783,74.0,1,1
hs3254,61.0,17,17
eg9777,68.0,31,31
eh8403,75.0,47,47
dg1041,81.0,30,30
ew3399,77.0,52,52
dr5383,70.0,12,12
ib8603,77.0,3,3
ef2211,87.0,6,6
hs6780,100.0,10,10
dh7046,62.0,37,37
gl5818,65.0,53,53
gr4392,78.0,50,50
hm9327,89.0,13,13
er5239,89.0,33,33
ek3642,61.0,39,39
gr4591,92.0,33,33
fw2120,92.0,46,46
fc5125,87.0,38,38
hh1524,63.0,13,13
dg7321,99.0,37,37
dp4783,97.0,25,25
gd4593,92.0,15,15
dg7987,60.0,48,48
gr3326,68.0,12,12
dk1425,69.0,15,15
fr1588,60.0,4,4
hc6195,80.0,40,40
fa1972,69.0,16,16
ff4897,75.0,35,35
gj7421,75.0,25,25
dk5850,95.0,14,14
gh2561,99.0,28,28
gs2617,79.0,8,8
eb3303,70.0,9,9
dt1653,93.0,6,6
em9510,87.0,11,11
hh1856,99.0,51,51
eh6509,88.0,19,19
hm8630,65.0,35,35
eq3640,90.0,53,53
hw8828,77.0,19,19
ew8925,99.0,35,35
ek5867,61.0,14,14
dm6277,64.0,21,21
er2458,72.0,18,18
ew2185,73.0,27,27
gp3361,82.0,34,34
dh7362,89.0,46,46
eo6418,90.0,37,37
da3247,67.0,14,14
gd1891,66.0,1,1
dm4287,91.0,4,4
dj4017,76.0,28,28
dg3528,78.0,45,45
iw4518,89.0,24,24
ds8193,87.0,36,36
ds2879,65.0,19,19
hl4356,62.0,41,41
dw5475,96.0,46,46
ft1093,65.0,43,43
fs3719,99.0,3,3
ds2224,70.0,2,2
es8944,85.0,31,31
gt3176,66.0,42,42
dc7489,68.0,2,2
ek7386,96.0,29,29
fg4672,93.0,16,16
da2022,64.0,25,25
fs1546,69.0,40,40
ew7279,93.0,16,16
hh9927,61.0,24,24
gd6812,61.0,36,36
gh4919,68.0,9,9
hb6400,83.0,50,50
dl4708,73.0,48,48
fw1745,82.0,45,45
gb6345,64.0,43,43
ed1041,60.0,45,45
er8341,88.0,45,45
ej3628,100.0,41,41
gs3266,99.0,12,12
dm6239,82.0,53,53
fh7189,88.0,41,41
gr1809,61.0,26,26
hm5525,88.0,34,34
eg7228,60.0,24,24
em2859,97.0,13,13
eg5689,68.0,19,19
dc8436,74.0,1,1
eo5933,76.0,17,17
ek2555,99.0,36,36
ib9263,62.0,5,5
dl7100,72.0,17,17
gh1212,99.0,36,36
dc3082,76.0,4,4
em3990,95.0,30,30
dk9439,95.0,7,7
gs6695,65.0,22,22
gp6880,97.0,13,13
es9891,93.0,42,42
ds2211,72.0,9,9
er2244,79.0,7,7
do8320,100.0,8,8
er6539,90.0,36,36
ds2123,87.0,50,50
dg8738,95.0,5,5
dr9676,67.0,52,52
er2818,92.0,31,31
gc5107,86.0,2,2
da8807,82.0,38,38
gk3247,75.0,23,23
hs1177,89.0,33,33
hb7496,87.0,22,22
hd3109,60.0,47,47
dm9701,90.0,1,1
es2273,94.0,39,39
em7352,80.0,2,2
dr6246,62.0,42,42
dw2632,66.0,47,47
dh1318,84.0,37,37
ev8921,80.0,11,11
gw5806,68.0,14,14
dr3255,65.0,43,43
dh3792,63.0,52,52
dc5453,78.0,16,16
fh5083,70.0,5,5
ew8429,66.0,15,15
eb2377,96.0,16,16
fr6216,98.0,41,41
eb9389,96.0,33,33
ee6932,92.0,26,26
er9391,81.0,18,18
da4619,97.0,29,29
dr7544,81.0,9,9
ej7700,72.0,23,23
df7770,78.0,2,2
ds5937,94.0,31,31
hk5972,67.0,3,3
dg6925,62.0,21,21
em9445,93.0,17,17
gk9861,80.0,17,17
gc5114,87.0,4,4
dj1479,91.0,52,52
hr2868,98.0,32,32
fb4575,87.0,37,37
de5828,78.0,14,14
fm5590,69.0,5,5
fr8166,73.0,25,25
dl6390,81.0,36,36
df8189,63.0,49,49
al4613,86.0,54,1
am4447,82.0,55,2
ak9804,76.0,56,3
as1233,94.0,57,4
al6759,91.0,57,4
ah2567,62.0,58,6
ab8825,63.0,59,7
ak1365,65.0,60,8
at2037,90.0,61,9
as3627,79.0,62,10
ab8389,92.0,63,12
at1813,76.0,64,13
ao8250,88.0,55,2
al8826,85.0,65,14
al5806,75.0,66,16
aj1457,94.0,67,17
ar7586,82.0,68,18
am6718,76.0,69,19
az6923,73.0,70,21
ab9912,64.0,71,22
ag4728,90.0,72,24
am5109,80.0,71,22
ab3717,69.0,73,25
ah5707,84.0,74,26
ad9791,61.0,75,27
aw2983,60.0,76,28
lj2993,75.0,71,22
rb1832,76.0,54,1
ld8122,91.0,70,21
md5914,70.0,64,13
kf8268,89.0,77,29
pz6665,79.0,78,30
mr6639,85.0,79,31
sc5452,74.0,59,7
tp8468,99.0,74,26
ih9335,100.0,80,32
me9525,75.0,75,27
pr4075,69.0,69,19
nk8056,63.0,81,33
jz5577,90.0,82,34
jp2632,92.0,83,35
lk7361,65.0,71,22
ks1880,78.0,83,35
ms2404,68.0,84,36
ih5431,97.0,85,37
sm4115,89.0,67,17
js8078,76.0,82,34
mb4117,85.0,86,38
mg1976,86.0,61,9
kc4364,64.0,81,33
rh2046,69.0,86,38
jh2885,99.0,65,14
ms9362,91.0,83,35
jl6447,87.0,87,39
mr2329,63.0,76,28
ma5503,60.0,88,40
rb4971,98.0,58,6
jc5818,68.0,59,7
kg2618,68.0,65,14
lg4120,61.0,89,41
tp3946,80.0,63,12
sb5076,68.0,74,26
vs8351,90.0,70,21
mm1324,91.0,79,31
tg2289,98.0,63,12
mk4648,70.0,68,18
sa8884,97.0,68,18
kn1468,92.0,90,42
jk5833,61.0,77,29
md1699,95.0,91,43
mc4814,69.0,70,21
ll2646,98.0,92,44
mr3369,87.0,90,42
tb7100,65.0,75,27
wm3293,95.0,93,45
ko8881,88.0,73,25
zj6533,74.0,75,27
mb4756,85.0,59,7
mr3556,94.0,54,1
md3813,87.0,75,27
km6173,75.0,86,38
sg3060,61.0,88,40
ms7605,68.0,71,22
tm4946,82.0,67,17
jg1721,64.0,56,3
yc2897,83.0,88,40
ss9714,70.0,62,10
rb9779,86.0,61,9
zr6768,97.0,73,25
rc6428,81.0,94,46
jt5287,69.0,95,47
lo7605,69.0,88,40
lr3728,65.0,82,34
xg4863,85.0,55,2
me5010,95.0,62,10
lr5472,61.0,81,33
sh4974,89.0,58,6
la9924,96.0,54,1
ms2737,61.0,86,38
tb8127,88.0,69,19
mm2976,85.0,84,36
th3170,73.0,94,46
kk3742,95.0,96,48
nd2615,92.0,81,33
sb6428,78.0,97,49
rr9237,97.0,64,13
mm1660,98.0,89,41
mr1462,96.0,76,28
lg1828,98.0,73,25
jo7172,72.0,80,32
ma5045,63.0,95,47
rs3973,71.0,70,21
mv4275,97.0,92,44
vw5806,67.0,70,21
nr4230,76.0,83,35
ma3543,70.0,63,12
mc9149,69.0,81,33
lg2530,94.0,68,18
sh4671,62.0,58,6
mt7030,77.0,75,27
lt3713,60.0,62,10
jw3861,65.0,60,8
kr4923,74.0,81,33
nf6339,74.0,79,31
md6319,82.0,70,21
mb1688,85.0,97,49
mk5190,99.0,56,3
mk3204,94.0,79,31
oc3904,85.0,98,50
km6627,83.0,69,19
js6308,91.0,95,47
jw4897,69.0,75,27
vl7715,96.0,99,51
ph3861,89.0,67,17
jh3919,66.0,61,9
mw5114,72.0,98,50
ld6778,60.0,98,50
mc1411,62.0,62,10
lg7099,98.0,62,10
mm9659,91.0,82,34
rc5324,90.0,68,18
mz7312,71.0,99,51
ml5786,63.0,69,19
nh2508,78.0,77,29
ms2255,100.0,96,48
mp4954,63.0,85,37
lj7790,97.0,71,22
sr7729,99.0,66,16
mt8800,88.0,93,45
sv5358,77.0,92,44
rh4718,95.0,63,12
vt8578,81.0,94,46
lu6872,72.0,79,31
lb6520,69.0,98,50
kb6941,81.0,80,32
rv5469,82.0,95,47
ml7975,86.0,68,18
mj4880,66.0,79,31
lt8366,75.0,99,51
js7099,89.0,92,44
rf2661,78.0,95,47
js8165,88.0,65,14
kk3115,88.0,73,25
mr4635,61.0,98,50
ve8889,94.0,98,50
ld8065,99.0,88,40
jk4403,92.0,72,24
in2805,69.0,94,46
pb8346,71.0,77,29
rf1782,93.0,76,28
mn6721,60.0,81,33
sm6043,69.0,58,6
lj2224,91.0,72,24
wr3515,71.0,95,47
wl5243,86.0,94,46
jr8665,75.0,89,41
ns1210,67.0,63,12
ms6173,87.0,96,48
na8379,99.0,94,46
ls6337,99.0,92,44
sm9645,94.0,60,8
rr8243,68.0,62,10
lw4369,74.0,67,17
il3541,93.0,59,7
mg8505,97.0,78,30
mo1186,85.0,83,35
pw1726,90.0,60,8
lm6031,71.0,58,6
pc8832,97.0,76,28
mf8214,73.0,58,6
jb5052,94.0,100,52
ma8938,63.0,68,18
lf4727,91.0,78,30
jh1874,77.0,101,53
rb6281,89.0,101,53
mr5864,75.0,60,8
ml6213,74.0,85,37
mk7773,88.0,98,50
nc8172,85.0,89,41
mj5914,95.0,55,2
me2148,94.0,87,39
mk8847,88.0,71,22
my3786,83.0,99,51
jm3669,66.0,90,42
uf7067,85.0,101,53
mr2575,82.0,87,39
mb3709,73.0,74,26
jk4409,91.0,97,49
ys9174,82.0,64,13
rf1538,95.0,90,42
no6118,75.0,73,25
lc4994,65.0,54,1
oh8195,98.0,58,6
jc2471,74.0,95,47
mm3162,91.0,91,43
jh7997,97.0,66,16
ik6824,72.0,62,10
tk5748,95.0,101,53
ts1830,74.0,57,4
kr6619,66.0,67,17
rk2653,88.0,56,3
sg4622,100.0,83,35
jl3236,83.0,83,35
kh1826,75.0,61,9
me2596,95.0,93,45
sw7724,64.0,93,45
kh5883,67.0,68,18
mn2842,77.0,80,32
mt7911,82.0,60,8
pf6936,65.0,74,26
mc8336,100.0,63,12
mv1311,97.0,78,30
mt3151,61.0,66,16
lb8326,66.0,63,12
lh1031,89.0,92,44
mn1239,75.0,59,7
ka1472,81.0,82,34
tt1799,67.0,89,41
mr5565,83.0,75,27
ma6036,65.0,86,38
mr9406,95.0,56,3
os4077,93.0,89,41
mi6642,66.0,76,28
mj1523,71.0,58,6
pw7815,94.0,82,34
jo5683,74.0,79,31
ns2358,95.0,60,8
vr4622,94.0,93,45
mk1572,81.0,87,39
mj1117,91.0,83,35
kp5214,66.0,84,36
me4221,96.0,93,45
lh8743,93.0,81,33
ka6770,71.0,65,14
wa5135,69.0,78,30
la7071,74.0,72,24
kl9753,80.0,73,25
jh3336,89.0,77,29
sb1972,65.0,70,21
kb3574,64.0,100,52
lv3076,66.0,59,7
mt4811,60.0,64,13
